,c,e,accuracy
5063,0.52,0.15,0.06551781101005423
5064,0.52,0.16,0.0657401504390174
5065,0.52,0.17,0.06556414957600351
5066,0.52,0.18,0.06604679690145361
5067,0.52,0.19,0.06717131372825935
5068,0.52,0.2,0.06858445989152688
5069,0.52,0.21,0.07009429169602813
5070,0.52,0.22,0.07298354544923392
5071,0.52,0.23,0.07533238686733842
5072,0.52,0.24,0.07892291479616272
5073,0.52,0.25,0.08189478341703779
5074,0.52,0.26,0.08374551465209353
5075,0.52,0.27,0.08788150570025657
5076,0.52,0.28,0.08730842367824028
5077,0.52,0.29,0.08855883700737384
5078,0.52,0.3,0.08792718701229525
5079,0.52,0.31,0.08661022285410672
5080,0.52,0.32,0.08743664319273003
5081,0.52,0.33,0.08901156000825017
5082,0.52,0.34,0.0901107582607725
5083,0.52,0.35,0.09011075826077246
5084,0.52,0.36,0.09011075826077246
5085,0.52,0.37,0.09011075826077246
5086,0.52,0.38,0.09011075826077246
5087,0.52,0.39,0.09011075826077246
5088,0.52,0.4,0.09011075826077246
5089,0.52,0.41,0.0901107582607725
5090,0.52,0.42,0.0901107582607725
5091,0.52,0.43,0.0901107582607725
5092,0.52,0.44,0.0901107582607725
5093,0.52,0.45,0.0901107582607725
5094,0.52,0.46,0.0901107582607725
5095,0.52,0.47,0.09011075826077246
5096,0.52,0.48,0.09011075826077246
5097,0.52,0.49,0.09011075826077246
5098,0.52,0.5,0.09011075826077246
5099,0.52,0.51,0.09011075826077246
5100,0.52,0.52,0.09011075826077246
5101,0.52,0.53,0.09011075826077246
5102,0.52,0.54,0.09011075826077246
5103,0.52,0.55,0.09011075826077246
5104,0.52,0.56,0.09011075826077246
5105,0.52,0.57,0.09011075826077246
5106,0.52,0.58,0.09011075826077246
5107,0.52,0.59,0.09011075826077246
5108,0.52,0.6,0.09011075826077246
5109,0.52,0.61,0.09011075826077246
5110,0.52,0.62,0.09011075826077246
5111,0.52,0.63,0.09011075826077246
5112,0.52,0.64,0.09011075826077246
5113,0.52,0.65,0.09011075826077246
5114,0.52,0.66,0.09011075826077246
5115,0.52,0.67,0.09011075826077246
5116,0.52,0.68,0.09011075826077246
5117,0.52,0.69,0.09011075826077246
5118,0.52,0.7,0.09011075826077246
5119,0.52,0.71,0.09011075826077246
5120,0.52,0.72,0.09011075826077246
5121,0.52,0.73,0.09011075826077246
5122,0.52,0.74,0.09011075826077246
5123,0.52,0.75,0.09011075826077246
5124,0.52,0.76,0.09011075826077246
5125,0.52,0.77,0.09011075826077246
5126,0.52,0.78,0.09011075826077246
5127,0.52,0.79,0.09011075826077246
5128,0.52,0.8,0.09011075826077246
5129,0.52,0.81,0.09011075826077246
5130,0.52,0.82,0.09011075826077246
5131,0.52,0.83,0.09011075826077246
5132,0.52,0.84,0.09011075826077246
5133,0.52,0.85,0.09011075826077246
5134,0.52,0.86,0.09011075826077246
5135,0.52,0.87,0.09011075826077246
5136,0.52,0.88,0.09011075826077246
5137,0.52,0.89,0.09011075826077246
5138,0.52,0.9,0.09011075826077246
5139,0.52,0.91,0.09011075826077246
5140,0.52,0.92,0.09011075826077246
5141,0.52,0.93,0.09011075826077246
5142,0.52,0.94,0.0901107582607725
5143,0.52,0.95,0.0901107582607725
5144,0.52,0.96,0.0901107582607725
5145,0.52,0.97,0.0901107582607725
5146,0.52,0.98,0.0901107582607725
5147,0.52,0.99,0.0901107582607725
5148,0.53,0.01,0.06427758453727198
5149,0.53,0.02,0.06474764761684645
5150,0.53,0.03,0.06550767207420113
5151,0.53,0.04,0.06699933543179135
5152,0.53,0.05,0.06821478892452144
5153,0.53,0.06,0.0688489936675624
5154,0.53,0.07,0.07009639879354285
5155,0.53,0.08,0.07016541451281996
5156,0.53,0.09,0.06937645756041075
5157,0.53,0.1,0.0682754495468407
5158,0.53,0.11,0.06702801487515612
5159,0.53,0.12,0.06601442565079306
5160,0.53,0.13,0.06537791806455628
5161,0.53,0.14,0.06550476828674484
5162,0.53,0.15,0.06549730990894011
5163,0.53,0.16,0.06568069152341041
5164,0.53,0.17,0.06557574057918748
5165,0.53,0.18,0.06605791150333354
5166,0.53,0.19,0.06721098866082571
5167,0.53,0.2,0.0686138349618477
5168,0.53,0.21,0.07011957569229632
5169,0.53,0.22,0.07302196054616898
5170,0.53,0.23,0.07532781606580177
5171,0.53,0.24,0.07892925497229593
5172,0.53,0.25,0.08180283071906634
5173,0.53,0.26,0.08369549690125344
5174,0.53,0.27,0.08785764358930997
5175,0.53,0.28,0.08709042020136401
5176,0.53,0.29,0.08855883700737384
5177,0.53,0.3,0.08792718701229525
5178,0.53,0.31,0.08661022285410672
5179,0.53,0.32,0.08743664319273003
5180,0.53,0.33,0.08901156000825017
5181,0.53,0.34,0.0901107582607725
5182,0.53,0.35,0.09011075826077246
5183,0.53,0.36,0.09011075826077246
5184,0.53,0.37,0.09011075826077246
5185,0.53,0.38,0.09011075826077246
5186,0.53,0.39,0.09011075826077246
5187,0.53,0.4,0.09011075826077246
5188,0.53,0.41,0.0901107582607725
5189,0.53,0.42,0.0901107582607725
5190,0.53,0.43,0.0901107582607725
5191,0.53,0.44,0.0901107582607725
5192,0.53,0.45,0.0901107582607725
5193,0.53,0.46,0.0901107582607725
5194,0.53,0.47,0.09011075826077246
5195,0.53,0.48,0.09011075826077246
5196,0.53,0.49,0.09011075826077246
5197,0.53,0.5,0.09011075826077246
5198,0.53,0.51,0.09011075826077246
5199,0.53,0.52,0.09011075826077246
5200,0.53,0.53,0.09011075826077246
5201,0.53,0.54,0.09011075826077246
5202,0.53,0.55,0.09011075826077246
5203,0.53,0.56,0.09011075826077246
5204,0.53,0.57,0.09011075826077246
5205,0.53,0.58,0.09011075826077246
5206,0.53,0.59,0.09011075826077246
5207,0.53,0.6,0.09011075826077246
5208,0.53,0.61,0.09011075826077246
5209,0.53,0.62,0.09011075826077246
5210,0.53,0.63,0.09011075826077246
5211,0.53,0.64,0.09011075826077246
5212,0.53,0.65,0.09011075826077246
5213,0.53,0.66,0.09011075826077246
5214,0.53,0.67,0.09011075826077246
5215,0.53,0.68,0.09011075826077246
5216,0.53,0.69,0.09011075826077246
5217,0.53,0.7,0.09011075826077246
5218,0.53,0.71,0.09011075826077246
5219,0.53,0.72,0.09011075826077246
5220,0.53,0.73,0.09011075826077246
5221,0.53,0.74,0.09011075826077246
5222,0.53,0.75,0.09011075826077246
5223,0.53,0.76,0.09011075826077246
5224,0.53,0.77,0.09011075826077246
5225,0.53,0.78,0.09011075826077246
5226,0.53,0.79,0.09011075826077246
5227,0.53,0.8,0.09011075826077246
5228,0.53,0.81,0.09011075826077246
5229,0.53,0.82,0.09011075826077246
5230,0.53,0.83,0.09011075826077246
5231,0.53,0.84,0.09011075826077246
5232,0.53,0.85,0.09011075826077246
5233,0.53,0.86,0.09011075826077246
5234,0.53,0.87,0.09011075826077246
5235,0.53,0.88,0.09011075826077246
5236,0.53,0.89,0.09011075826077246
5237,0.53,0.9,0.09011075826077246
5238,0.53,0.91,0.09011075826077246
5239,0.53,0.92,0.09011075826077246
5240,0.53,0.93,0.09011075826077246
5241,0.53,0.94,0.0901107582607725
5242,0.53,0.95,0.0901107582607725
5243,0.53,0.96,0.0901107582607725
5244,0.53,0.97,0.0901107582607725
5245,0.53,0.98,0.0901107582607725
5246,0.53,0.99,0.0901107582607725
5247,0.54,0.01,0.06425195109298727
5248,0.54,0.02,0.06471545360386007
5249,0.54,0.03,0.06548413725979874
5250,0.54,0.04,0.06702798489239041
5251,0.54,0.05,0.06820759187678505
5252,0.54,0.06,0.06889103166805102
5253,0.54,0.07,0.07009964786657237
5254,0.54,0.08,0.0701728088653771
5255,0.54,0.09,0.06934178516953338
5256,0.54,0.1,0.0682591271179452
5257,0.54,0.11,0.06700172772061351
5258,0.54,0.12,0.0659872780126933
5259,0.54,0.13,0.06536898206117221
5260,0.54,0.14,0.0655065105320409
5261,0.54,0.15,0.06547979027170185
5262,0.54,0.16,0.06572921544618918
5263,0.54,0.17,0.06559774091367332
5264,0.54,0.18,0.06606230896067496
5265,0.54,0.19,0.06725446105208108
5266,0.54,0.2,0.06855028505788607
5267,0.54,0.21,0.07010704322357915
5268,0.54,0.22,0.07301006911743553
5269,0.54,0.23,0.07532724860958913
5270,0.54,0.24,0.07891426322094186
5271,0.54,0.25,0.08191937312174005
5272,0.54,0.26,0.08381662995963156
5273,0.54,0.27,0.08780824396333553
5274,0.54,0.28,0.08689134180834877
5275,0.54,0.29,0.08855883700737384
5276,0.54,0.3,0.08792718701229525
5277,0.54,0.31,0.08661022285410672
5278,0.54,0.32,0.08743664319273003
5279,0.54,0.33,0.08901156000825017
5280,0.54,0.34,0.0901107582607725
5281,0.54,0.35,0.09011075826077246
5282,0.54,0.36,0.09011075826077246
5283,0.54,0.37,0.09011075826077246
5284,0.54,0.38,0.09011075826077246
5285,0.54,0.39,0.09011075826077246
5286,0.54,0.4,0.09011075826077246
5287,0.54,0.41,0.0901107582607725
5288,0.54,0.42,0.0901107582607725
5289,0.54,0.43,0.0901107582607725
5290,0.54,0.44,0.0901107582607725
5291,0.54,0.45,0.0901107582607725
5292,0.54,0.46,0.0901107582607725
5293,0.54,0.47,0.09011075826077246
5294,0.54,0.48,0.09011075826077246
5295,0.54,0.49,0.09011075826077246
5296,0.54,0.5,0.09011075826077246
5297,0.54,0.51,0.09011075826077246
5298,0.54,0.52,0.09011075826077246
5299,0.54,0.53,0.09011075826077246
5300,0.54,0.54,0.09011075826077246
5301,0.54,0.55,0.09011075826077246
5302,0.54,0.56,0.09011075826077246
5303,0.54,0.57,0.09011075826077246
5304,0.54,0.58,0.09011075826077246
5305,0.54,0.59,0.09011075826077246
5306,0.54,0.6,0.09011075826077246
5307,0.54,0.61,0.09011075826077246
5308,0.54,0.62,0.09011075826077246
5309,0.54,0.63,0.09011075826077246
5310,0.54,0.64,0.09011075826077246
5311,0.54,0.65,0.09011075826077246
5312,0.54,0.66,0.09011075826077246
5313,0.54,0.67,0.09011075826077246
5314,0.54,0.68,0.09011075826077246
5315,0.54,0.69,0.09011075826077246
5316,0.54,0.7,0.09011075826077246
5317,0.54,0.71,0.09011075826077246
5318,0.54,0.72,0.09011075826077246
5319,0.54,0.73,0.09011075826077246
5320,0.54,0.74,0.09011075826077246
5321,0.54,0.75,0.09011075826077246
5322,0.54,0.76,0.09011075826077246
5323,0.54,0.77,0.09011075826077246
5324,0.54,0.78,0.09011075826077246
5325,0.54,0.79,0.09011075826077246
5326,0.54,0.8,0.09011075826077246
5327,0.54,0.81,0.09011075826077246
5328,0.54,0.82,0.09011075826077246
5329,0.54,0.83,0.09011075826077246
5330,0.54,0.84,0.09011075826077246
5331,0.54,0.85,0.09011075826077246
5332,0.54,0.86,0.09011075826077246
5333,0.54,0.87,0.09011075826077246
5334,0.54,0.88,0.09011075826077246
5335,0.54,0.89,0.09011075826077246
5336,0.54,0.9,0.09011075826077246
5337,0.54,0.91,0.09011075826077246
5338,0.54,0.92,0.09011075826077246
5339,0.54,0.93,0.09011075826077246
5340,0.54,0.94,0.0901107582607725
5341,0.54,0.95,0.0901107582607725
5342,0.54,0.96,0.0901107582607725
5343,0.54,0.97,0.0901107582607725
5344,0.54,0.98,0.0901107582607725
5345,0.54,0.99,0.0901107582607725
5346,0.55,0.01,0.06422131614895014
5347,0.55,0.02,0.06470936825996665
5348,0.55,0.03,0.06547191173340336
5349,0.55,0.04,0.06702094334077062
5350,0.55,0.05,0.06814491390526878
5351,0.55,0.06,0.06883571107382272
5352,0.55,0.07,0.07007110544677417
5353,0.55,0.08,0.07014897515174595
5354,0.55,0.09,0.06933385754721959
5355,0.55,0.1,0.06820688800922974
5356,0.55,0.11,0.06703582068736205
5357,0.55,0.12,0.06601213373800915
5358,0.55,0.13,0.06540768690060524
5359,0.55,0.14,0.06547907853015456
5360,0.55,0.15,0.06548191713200506
5361,0.55,0.16,0.06570732538779381
5362,0.55,0.17,0.06558213999225708
5363,0.55,0.18,0.06607951763959725
5364,0.55,0.19,0.06724858071279513
5365,0.55,0.2,0.06852277669974569
5366,0.55,0.21,0.07008681127088763
5367,0.55,0.22,0.07297398051394585
5368,0.55,0.23,0.07533544520778912
5369,0.55,0.24,0.07887475993598447
5370,0.55,0.25,0.08175201105786975
5371,0.55,0.26,0.08379899742362337
5372,0.55,0.27,0.08771019833388116
5373,0.55,0.28,0.08670387258855901
5374,0.55,0.29,0.08855883700737384
5375,0.55,0.3,0.08792718701229525
5376,0.55,0.31,0.08661022285410672
5377,0.55,0.32,0.08743664319273003
5378,0.55,0.33,0.08901156000825017
5379,0.55,0.34,0.0901107582607725
5380,0.55,0.35,0.09011075826077246
5381,0.55,0.36,0.09011075826077246
5382,0.55,0.37,0.09011075826077246
5383,0.55,0.38,0.09011075826077246
5384,0.55,0.39,0.09011075826077246
5385,0.55,0.4,0.09011075826077246
5386,0.55,0.41,0.0901107582607725
5387,0.55,0.42,0.0901107582607725
5388,0.55,0.43,0.0901107582607725
5389,0.55,0.44,0.0901107582607725
5390,0.55,0.45,0.0901107582607725
5391,0.55,0.46,0.0901107582607725
5392,0.55,0.47,0.09011075826077246
5393,0.55,0.48,0.09011075826077246
5394,0.55,0.49,0.09011075826077246
5395,0.55,0.5,0.09011075826077246
5396,0.55,0.51,0.09011075826077246
5397,0.55,0.52,0.09011075826077246
5398,0.55,0.53,0.09011075826077246
5399,0.55,0.54,0.09011075826077246
5400,0.55,0.55,0.09011075826077246
5401,0.55,0.56,0.09011075826077246
5402,0.55,0.57,0.09011075826077246
5403,0.55,0.58,0.09011075826077246
5404,0.55,0.59,0.09011075826077246
5405,0.55,0.6,0.09011075826077246
5406,0.55,0.61,0.09011075826077246
5407,0.55,0.62,0.09011075826077246
5408,0.55,0.63,0.09011075826077246
5409,0.55,0.64,0.09011075826077246
5410,0.55,0.65,0.09011075826077246
5411,0.55,0.66,0.09011075826077246
5412,0.55,0.67,0.09011075826077246
5413,0.55,0.68,0.09011075826077246
5414,0.55,0.69,0.09011075826077246
5415,0.55,0.7,0.09011075826077246
5416,0.55,0.71,0.09011075826077246
5417,0.55,0.72,0.09011075826077246
5418,0.55,0.73,0.09011075826077246
5419,0.55,0.74,0.09011075826077246
5420,0.55,0.75,0.09011075826077246
5421,0.55,0.76,0.09011075826077246
5422,0.55,0.77,0.09011075826077246
5423,0.55,0.78,0.09011075826077246
5424,0.55,0.79,0.09011075826077246
5425,0.55,0.8,0.09011075826077246
5426,0.55,0.81,0.09011075826077246
5427,0.55,0.82,0.09011075826077246
5428,0.55,0.83,0.09011075826077246
5429,0.55,0.84,0.09011075826077246
5430,0.55,0.85,0.09011075826077246
5431,0.55,0.86,0.09011075826077246
5432,0.55,0.87,0.09011075826077246
5433,0.55,0.88,0.09011075826077246
5434,0.55,0.89,0.09011075826077246
5435,0.55,0.9,0.09011075826077246
5436,0.55,0.91,0.09011075826077246
5437,0.55,0.92,0.09011075826077246
5438,0.55,0.93,0.09011075826077246
5439,0.55,0.94,0.0901107582607725
5440,0.55,0.95,0.0901107582607725
5441,0.55,0.96,0.0901107582607725
5442,0.55,0.97,0.0901107582607725
5443,0.55,0.98,0.0901107582607725
5444,0.55,0.99,0.0901107582607725
5445,0.56,0.01,0.06424695380117264
5446,0.56,0.02,0.06469506903471627
5447,0.56,0.03,0.0654667957328771
5448,0.56,0.04,0.06701193096737572
5449,0.56,0.05,0.06819673525405008
5450,0.56,0.06,0.06884349983497115
5451,0.56,0.07,0.07005697193526858
5452,0.56,0.08,0.07014883219161752
5453,0.56,0.09,0.06941053388132408
5454,0.56,0.1,0.06820361216536419
5455,0.56,0.11,0.0670093107179601
5456,0.56,0.12,0.06596853568766825
5457,0.56,0.13,0.06536672907304106
5458,0.56,0.14,0.06546701886593273
5459,0.56,0.15,0.06545582141746484
5460,0.56,0.16,0.06568036834783914
5461,0.56,0.17,0.06557321095003077
5462,0.56,0.18,0.06607082474933831
5463,0.56,0.19,0.06725825207120288
5464,0.56,0.2,0.06852370159745588
5465,0.56,0.21,0.0701157359413037
5466,0.56,0.22,0.07302660279051001
5467,0.56,0.23,0.07534131591262665
5468,0.56,0.24,0.07884444506705468
5469,0.56,0.25,0.0817938846796525
5470,0.56,0.26,0.0837065243845608
5471,0.56,0.27,0.08771643267919711
5472,0.56,0.28,0.0867145185150698
5473,0.56,0.29,0.08855883700737384
5474,0.56,0.3,0.08792718701229525
5475,0.56,0.31,0.08661022285410672
5476,0.56,0.32,0.08743664319273003
5477,0.56,0.33,0.08901156000825017
5478,0.56,0.34,0.0901107582607725
5479,0.56,0.35,0.09011075826077246
5480,0.56,0.36,0.09011075826077246
5481,0.56,0.37,0.09011075826077246
5482,0.56,0.38,0.09011075826077246
5483,0.56,0.39,0.09011075826077246
5484,0.56,0.4,0.09011075826077246
5485,0.56,0.41,0.0901107582607725
5486,0.56,0.42,0.0901107582607725
5487,0.56,0.43,0.0901107582607725
5488,0.56,0.44,0.0901107582607725
5489,0.56,0.45,0.0901107582607725
5490,0.56,0.46,0.0901107582607725
5491,0.56,0.47,0.09011075826077246
5492,0.56,0.48,0.09011075826077246
5493,0.56,0.49,0.09011075826077246
5494,0.56,0.5,0.09011075826077246
5495,0.56,0.51,0.09011075826077246
5496,0.56,0.52,0.09011075826077246
5497,0.56,0.53,0.09011075826077246
5498,0.56,0.54,0.09011075826077246
5499,0.56,0.55,0.09011075826077246
5500,0.56,0.56,0.09011075826077246
5501,0.56,0.57,0.09011075826077246
5502,0.56,0.58,0.09011075826077246
5503,0.56,0.59,0.09011075826077246
5504,0.56,0.6,0.09011075826077246
5505,0.56,0.61,0.09011075826077246
5506,0.56,0.62,0.09011075826077246
5507,0.56,0.63,0.09011075826077246
5508,0.56,0.64,0.09011075826077246
5509,0.56,0.65,0.09011075826077246
5510,0.56,0.66,0.09011075826077246
5511,0.56,0.67,0.09011075826077246
5512,0.56,0.68,0.09011075826077246
5513,0.56,0.69,0.09011075826077246
5514,0.56,0.7,0.09011075826077246
5515,0.56,0.71,0.09011075826077246
5516,0.56,0.72,0.09011075826077246
5517,0.56,0.73,0.09011075826077246
5518,0.56,0.74,0.09011075826077246
5519,0.56,0.75,0.09011075826077246
5520,0.56,0.76,0.09011075826077246
5521,0.56,0.77,0.09011075826077246
5522,0.56,0.78,0.09011075826077246
5523,0.56,0.79,0.09011075826077246
5524,0.56,0.8,0.09011075826077246
5525,0.56,0.81,0.09011075826077246
5526,0.56,0.82,0.09011075826077246
5527,0.56,0.83,0.09011075826077246
5528,0.56,0.84,0.09011075826077246
5529,0.56,0.85,0.09011075826077246
5530,0.56,0.86,0.09011075826077246
5531,0.56,0.87,0.09011075826077246
5532,0.56,0.88,0.09011075826077246
5533,0.56,0.89,0.09011075826077246
5534,0.56,0.9,0.09011075826077246
5535,0.56,0.91,0.09011075826077246
5536,0.56,0.92,0.09011075826077246
5537,0.56,0.93,0.09011075826077246
5538,0.56,0.94,0.0901107582607725
5539,0.56,0.95,0.0901107582607725
5540,0.56,0.96,0.0901107582607725
5541,0.56,0.97,0.0901107582607725
5542,0.56,0.98,0.0901107582607725
5543,0.56,0.99,0.0901107582607725
5544,0.57,0.01,0.06422346400746018
5545,0.57,0.02,0.06469904567317794
5546,0.57,0.03,0.06542814433964421
5547,0.57,0.04,0.06701349844748576
5548,0.57,0.05,0.06819909022773116
5549,0.57,0.06,0.06882699494596167
5550,0.57,0.07,0.07007826579232553
5551,0.57,0.08,0.07011251978434216
5552,0.57,0.09,0.06939454608679256
5553,0.57,0.1,0.06815337059213036
5554,0.57,0.11,0.06703415893193414
5555,0.57,0.12,0.0660097709457122
5556,0.57,0.13,0.06538136448088365
5557,0.57,0.14,0.06545185262472748
5558,0.57,0.15,0.0654611791727196
5559,0.57,0.16,0.06566730623433395
5560,0.57,0.17,0.06555758163527395
5561,0.57,0.18,0.06608243771374457
5562,0.57,0.19,0.06726614853567939
5563,0.57,0.2,0.06853811368988103
5564,0.57,0.21,0.07006156591850878
5565,0.57,0.22,0.07302165795497881
5566,0.57,0.23,0.0753384950944845
5567,0.57,0.24,0.07880129689528352
5568,0.57,0.25,0.08171428572663605
5569,0.57,0.26,0.08371555943061944
5570,0.57,0.27,0.08764218346784684
5571,0.57,0.28,0.08672516444158065
5572,0.57,0.29,0.08855883700737384
5573,0.57,0.3,0.08792718701229525
5574,0.57,0.31,0.08661022285410672
5575,0.57,0.32,0.08743664319273003
5576,0.57,0.33,0.08901156000825017
5577,0.57,0.34,0.0901107582607725
5578,0.57,0.35,0.09011075826077246
5579,0.57,0.36,0.09011075826077246
5580,0.57,0.37,0.09011075826077246
5581,0.57,0.38,0.09011075826077246
5582,0.57,0.39,0.09011075826077246
5583,0.57,0.4,0.09011075826077246
5584,0.57,0.41,0.0901107582607725
5585,0.57,0.42,0.0901107582607725
5586,0.57,0.43,0.0901107582607725
5587,0.57,0.44,0.0901107582607725
5588,0.57,0.45,0.0901107582607725
5589,0.57,0.46,0.0901107582607725
5590,0.57,0.47,0.09011075826077246
5591,0.57,0.48,0.09011075826077246
5592,0.57,0.49,0.09011075826077246
5593,0.57,0.5,0.09011075826077246
5594,0.57,0.51,0.09011075826077246
5595,0.57,0.52,0.09011075826077246
5596,0.57,0.53,0.09011075826077246
5597,0.57,0.54,0.09011075826077246
5598,0.57,0.55,0.09011075826077246
5599,0.57,0.56,0.09011075826077246
5600,0.57,0.57,0.09011075826077246
5601,0.57,0.58,0.09011075826077246
5602,0.57,0.59,0.09011075826077246
5603,0.57,0.6,0.09011075826077246
5604,0.57,0.61,0.09011075826077246
5605,0.57,0.62,0.09011075826077246
5606,0.57,0.63,0.09011075826077246
5607,0.57,0.64,0.09011075826077246
5608,0.57,0.65,0.09011075826077246
5609,0.57,0.66,0.09011075826077246
5610,0.57,0.67,0.09011075826077246
5611,0.57,0.68,0.09011075826077246
5612,0.57,0.69,0.09011075826077246
5613,0.57,0.7,0.09011075826077246
5614,0.57,0.71,0.09011075826077246
5615,0.57,0.72,0.09011075826077246
5616,0.57,0.73,0.09011075826077246
5617,0.57,0.74,0.09011075826077246
5618,0.57,0.75,0.09011075826077246
5619,0.57,0.76,0.09011075826077246
5620,0.57,0.77,0.09011075826077246
5621,0.57,0.78,0.09011075826077246
5622,0.57,0.79,0.09011075826077246
5623,0.57,0.8,0.09011075826077246
5624,0.57,0.81,0.09011075826077246
5625,0.57,0.82,0.09011075826077246
5626,0.57,0.83,0.09011075826077246
5627,0.57,0.84,0.09011075826077246
5628,0.57,0.85,0.09011075826077246
5629,0.57,0.86,0.09011075826077246
5630,0.57,0.87,0.09011075826077246
5631,0.57,0.88,0.09011075826077246
5632,0.57,0.89,0.09011075826077246
5633,0.57,0.9,0.09011075826077246
5634,0.57,0.91,0.09011075826077246
5635,0.57,0.92,0.09011075826077246
5636,0.57,0.93,0.09011075826077246
5637,0.57,0.94,0.0901107582607725
5638,0.57,0.95,0.0901107582607725
5639,0.57,0.96,0.0901107582607725
5640,0.57,0.97,0.0901107582607725
5641,0.57,0.98,0.0901107582607725
5642,0.57,0.99,0.0901107582607725
5643,0.58,0.01,0.0642353588833002
5644,0.58,0.02,0.06466984427383651
5645,0.58,0.03,0.0654350757053098
5646,0.58,0.04,0.06701150096812689
5647,0.58,0.05,0.06817560069619513
5648,0.58,0.06,0.06886268751554088
5649,0.58,0.07,0.07001497514254215
5650,0.58,0.08,0.07011620614387055
5651,0.58,0.09,0.06937084775681415
5652,0.58,0.1,0.06811722838638569
5653,0.58,0.11,0.06701445655422253
5654,0.58,0.12,0.06598587253977026
5655,0.58,0.13,0.06538126083890763
5656,0.58,0.14,0.06545145402423273
5657,0.58,0.15,0.06543552638105424
5658,0.58,0.16,0.06568191484264338
5659,0.58,0.17,0.06555287986941766
5660,0.58,0.18,0.06608824264429455
5661,0.58,0.19,0.06724640541261535
5662,0.58,0.2,0.06846864166305
